departamentos,programatica1_ano,key_fecha,vaccine_header,doses_aplicadas,pct_cobertura
NORTE_DE_SANTANDER,24173,3,antipolio_1ras_dosis,22131,0.92
NORTE_DE_SANTANDER,24173,3,vop_3_dosis,22414,0.93
NORTE_DE_SANTANDER,24173,3,penta_1ras_dosis,22162,0.92
NORTE_DE_SANTANDER,24173,3,penta_2das_dosis,21924,0.91
NORTE_DE_SANTANDER,24173,3,penta_3ras_dosis,22065,0.91
NORTE_DE_SANTANDER,24173,3,rotavirus_1ra_dosis,21426,0.89
NORTE_DE_SANTANDER,24173,3,rotavirus_2da_dosis,20965,0.87
NORTE_DE_SANTANDER,24173,3,flu_1ra_dosis,21995,0.91
NORTE_DE_SANTANDER,24173,3,flu_2da_dosis,15901,0.66
NORTE_DE_SANTANDER,24173,3,neumo_1ra_dosis,23224,0.96
NORTE_DE_SANTANDER,24173,3,neumo_2da_dosis,22032,0.91
NORTE_DE_SANTANDER,24173,3,srp_u_dosis,22408,0.93
NORTE_DE_SANTANDER,24173,3,varicela_u_dosis,19435,0.8
NORTE_DE_SANTANDER,24173,3,fa_u_dosis,24573,1.02
NORTE_DE_SANTANDER,24173,3,neumo_m12_ref,21682,0.9
NORTE_DE_SANTANDER,24173,3,vop_1er_ref,18663,0.77
NORTE_DE_SANTANDER,24173,3,dpt_1er_ref,18701,0.77
NORTE_DE_SANTANDER,24173,3,vop_2do_ref,20319,0.84
NORTE_DE_SANTANDER,24173,3,dpt_5an_2do_ref,20381,0.84
NORTE_DE_SANTANDER,24173,3,srp_5anosref,20241,0.84
NORTE_DE_SANTANDER,24173,3,tdap_unica_dosis_en_cada_embarazo,18385,0.76
PUTUMAYO,5039,3,bcg_dosis_unica,4142,0.82
PUTUMAYO,5039,3,hb_d_unica,4095,0.81
PUTUMAYO,5039,3,antipolio_1ras_dosis,4709,0.93
PUTUMAYO,5039,3,vop_3_dosis,4700,0.93
PUTUMAYO,5039,3,penta_1ras_dosis,4712,0.94
PUTUMAYO,5039,3,penta_2das_dosis,4736,0.94
PUTUMAYO,5039,3,penta_3ras_dosis,4699,0.93
PUTUMAYO,5039,3,rotavirus_1ra_dosis,4574,0.91
PUTUMAYO,5039,3,rotavirus_2da_dosis,4612,0.92
PUTUMAYO,5039,3,flu_1ra_dosis,3152,0.63
PUTUMAYO,5039,3,flu_2da_dosis,2778,0.55
PUTUMAYO,5039,3,neumo_1ra_dosis,4725,0.94
PUTUMAYO,5039,3,neumo_2da_dosis,4735,0.94
PUTUMAYO,5039,3,srp_u_dosis,4906,0.97
PUTUMAYO,5039,3,varicela_u_dosis,4788,0.95
PUTUMAYO,5039,3,fa_u_dosis,5144,1.02
PUTUMAYO,5039,3,neumo_m12_ref,4850,0.96
PUTUMAYO,5039,3,vop_1er_ref,4469,0.89
PUTUMAYO,5039,3,dpt_1er_ref,4488,0.89
PUTUMAYO,5039,3,vop_2do_ref,4891,0.97
PUTUMAYO,5039,3,dpt_5an_2do_ref,4911,0.97
PUTUMAYO,5039,3,srp_5anosref,4945,0.98
PUTUMAYO,5039,3,tdap_unica_dosis_en_cada_embarazo,3967,0.79
QUINDIO,5894,3,bcg_dosis_unica,5792,0.98
QUINDIO,5894,3,hb_d_unica,5748,0.98
QUINDIO,5894,3,antipolio_1ras_dosis,5570,0.95
QUINDIO,5894,3,vop_3_dosis,5699,0.97
QUINDIO,5894,3,penta_1ras_dosis,5571,0.95
QUINDIO,5894,3,penta_2das_dosis,5641,0.96
QUINDIO,5894,3,penta_3ras_dosis,5698,0.97
QUINDIO,5894,3,rotavirus_1ra_dosis,5517,0.94
QUINDIO,5894,3,rotavirus_2da_dosis,5549,0.94
QUINDIO,5894,3,flu_1ra_dosis,5727,0.97
QUINDIO,5894,3,flu_2da_dosis,4573,0.78
QUINDIO,5894,3,neumo_1ra_dosis,5610,0.95
QUINDIO,5894,3,neumo_2da_dosis,5655,0.96
QUINDIO,5894,3,srp_u_dosis,5891,1.0
QUINDIO,5894,3,varicela_u_dosis,5941,1.01
QUINDIO,5894,3,fa_u_dosis,5578,0.95
QUINDIO,5894,3,neumo_m12_ref,5838,0.99
QUINDIO,5894,3,vop_1er_ref,5620,0.95
QUINDIO,5894,3,dpt_1er_ref,5628,0.95
QUINDIO,5894,3,vop_2do_ref,5970,1.01
QUINDIO,5894,3,dpt_5an_2do_ref,5956,1.01
QUINDIO,5894,3,srp_5anosref,5982,1.01
QUINDIO,5894,3,tdap_unica_dosis_en_cada_embarazo,5045,0.86
RISARALDA,11014,3,bcg_dosis_unica,10772,0.98
RISARALDA,11014,3,hb_d_unica,10585,0.96
RISARALDA,11014,3,antipolio_1ras_dosis,10206,0.93
RISARALDA,11014,3,vop_3_dosis,10254,0.93
RISARALDA,11014,3,penta_1ras_dosis,10209,0.93
RISARALDA,11014,3,penta_2das_dosis,10169,0.92
RISARALDA,11014,3,penta_3ras_dosis,10244,0.93
RISARALDA,11014,3,rotavirus_1ra_dosis,9987,0.91
RISARALDA,11014,3,rotavirus_2da_dosis,9998,0.91
RISARALDA,11014,3,flu_1ra_dosis,8568,0.78
RISARALDA,11014,3,flu_2da_dosis,6847,0.62
RISARALDA,11014,3,neumo_1ra_dosis,10331,0.94
RISARALDA,11014,3,neumo_2da_dosis,10361,0.94
RISARALDA,11014,3,srp_u_dosis,10662,0.97
RISARALDA,11014,3,varicela_u_dosis,10742,0.98
RISARALDA,11014,3,fa_u_dosis,9978,0.91
RISARALDA,11014,3,neumo_m12_ref,10551,0.96
RISARALDA,11014,3,vop_1er_ref,10429,0.95
RISARALDA,11014,3,dpt_1er_ref,10446,0.95
RISARALDA,11014,3,vop_2do_ref,11095,1.01
RISARALDA,11014,3,dpt_5an_2do_ref,10987,1.0
RISARALDA,11014,3,srp_5anosref,11038,1.0
RISARALDA,11014,3,tdap_unica_dosis_en_cada_embarazo,9103,0.83
SAN_ANDRES_ISLAS,916,3,bcg_dosis_unica,743,0.81
SAN_ANDRES_ISLAS,916,3,hb_d_unica,739,0.81
SAN_ANDRES_ISLAS,916,3,antipolio_1ras_dosis,789,0.86
SAN_ANDRES_ISLAS,916,3,vop_3_dosis,815,0.89
SAN_ANDRES_ISLAS,916,3,penta_1ras_dosis,785,0.86
SAN_ANDRES_ISLAS,916,3,penta_2das_dosis,799,0.87
SAN_ANDRES_ISLAS,916,3,penta_3ras_dosis,824,0.9
SAN_ANDRES_ISLAS,916,3,rotavirus_1ra_dosis,761,0.83
SAN_ANDRES_ISLAS,916,3,rotavirus_2da_dosis,779,0.85
SAN_ANDRES_ISLAS,916,3,flu_1ra_dosis,684,0.75
SAN_ANDRES_ISLAS,916,3,flu_2da_dosis,587,0.64
SAN_ANDRES_ISLAS,916,3,neumo_1ra_dosis,790,0.86
SAN_ANDRES_ISLAS,916,3,neumo_2da_dosis,796,0.87
SAN_ANDRES_ISLAS,916,3,srp_u_dosis,820,0.9
SAN_ANDRES_ISLAS,916,3,varicela_u_dosis,811,0.89
SAN_ANDRES_ISLAS,916,3,fa_u_dosis,752,0.82
SAN_ANDRES_ISLAS,916,3,neumo_m12_ref,818,0.89
SAN_ANDRES_ISLAS,916,3,vop_1er_ref,773,0.84
SAN_ANDRES_ISLAS,916,3,dpt_1er_ref,776,0.85
SAN_ANDRES_ISLAS,916,3,vop_2do_ref,825,0.9
SAN_ANDRES_ISLAS,916,3,dpt_5an_2do_ref,828,0.9
SAN_ANDRES_ISLAS,916,3,srp_5anosref,829,0.91
SAN_ANDRES_ISLAS,916,3,tdap_unica_dosis_en_cada_embarazo,688,0.75
SANTANDER,32919,3,bcg_dosis_unica,28657,0.87
SANTANDER,32919,3,hb_d_unica,28711,0.87
SANTANDER,32919,3,antipolio_1ras_dosis,28702,0.87
SANTANDER,32919,3,vop_3_dosis,28717,0.87
SANTANDER,32919,3,penta_1ras_dosis,28794,0.87
SANTANDER,32919,3,penta_2das_dosis,28749,0.87
SANTANDER,32919,3,penta_3ras_dosis,28753,0.87
SANTANDER,32919,3,rotavirus_1ra_dosis,28410,0.86
SANTANDER,32919,3,rotavirus_2da_dosis,28436,0.86
SANTANDER,32919,3,flu_1ra_dosis,27870,0.85
SANTANDER,32919,3,flu_2da_dosis,22475,0.68
SANTANDER,32919,3,neumo_1ra_dosis,28811,0.88
SANTANDER,32919,3,neumo_2da_dosis,28889,0.88
SANTANDER,32919,3,srp_u_dosis,29716,0.9
SANTANDER,32919,3,varicela_u_dosis,29652,0.9
SANTANDER,32919,3,fa_u_dosis,27513,0.84
SANTANDER,32919,3,neumo_m12_ref,29606,0.9
SANTANDER,32919,3,vop_1er_ref,27280,0.83
SANTANDER,32919,3,dpt_1er_ref,27476,0.83
SANTANDER,32919,3,vop_2do_ref,28233,0.86
SANTANDER,32919,3,dpt_5an_2do_ref,28322,0.86
SANTANDER,32919,3,srp_5anosref,28130,0.85
SANTANDER,32919,3,tdap_unica_dosis_en_cada_embarazo,24608,0.75
SUCRE,15218,3,bcg_dosis_unica,14776,0.97
SUCRE,15218,3,hb_d_unica,14737,0.97
SUCRE,15218,3,antipolio_1ras_dosis,15132,0.99
SUCRE,15218,3,vop_3_dosis,15111,0.99
SUCRE,15218,3,penta_1ras_dosis,15137,0.99
SUCRE,15218,3,penta_2das_dosis,15038,0.99
SUCRE,15218,3,penta_3ras_dosis,15122,0.99
SUCRE,15218,3,rotavirus_1ra_dosis,14563,0.96
SUCRE,15218,3,rotavirus_2da_dosis,14458,0.95
SUCRE,15218,3,flu_1ra_dosis,11609,0.76
SUCRE,15218,3,flu_2da_dosis,10249,0.67
SUCRE,15218,3,neumo_1ra_dosis,15246,1.0
SUCRE,15218,3,neumo_2da_dosis,15198,1.0
SUCRE,15218,3,srp_u_dosis,15308,1.01
SUCRE,15218,3,varicela_u_dosis,15232,1.0
SUCRE,15218,3,fa_u_dosis,13987,0.92
SUCRE,15218,3,neumo_m12_ref,15251,1.0
SUCRE,15218,3,vop_1er_ref,13898,0.91
SUCRE,15218,3,dpt_1er_ref,13905,0.91
SUCRE,15218,3,vop_2do_ref,15230,1.0
SUCRE,15218,3,dpt_5an_2do_ref,15247,1.0
SUCRE,15218,3,srp_5anosref,15299,1.01
SUCRE,15218,3,tdap_unica_dosis_en_cada_embarazo,13542,0.89
TOLIMA,18351,3,bcg_dosis_unica,15258,0.83
TOLIMA,18351,3,hb_d_unica,15077,0.82
TOLIMA,18351,3,antipolio_1ras_dosis,17233,0.94
TOLIMA,18351,3,vop_3_dosis,17361,0.95
TOLIMA,18351,3,penta_1ras_dosis,17236,0.94
TOLIMA,18351,3,penta_2das_dosis,17205,0.94
TOLIMA,18351,3,penta_3ras_dosis,17353,0.95
TOLIMA,18351,3,rotavirus_1ra_dosis,17062,0.93
TOLIMA,18351,3,rotavirus_2da_dosis,17001,0.93
TOLIMA,18351,3,flu_1ra_dosis,16389,0.89
TOLIMA,18351,3,flu_2da_dosis,13725,0.75
TOLIMA,18351,3,neumo_1ra_dosis,17396,0.95
TOLIMA,18351,3,neumo_2da_dosis,17509,0.95
TOLIMA,18351,3,srp_u_dosis,18184,0.99
TOLIMA,18351,3,varicela_u_dosis,18166,0.99
TOLIMA,18351,3,fa_u_dosis,16624,0.91
TOLIMA,18351,3,neumo_m12_ref,18323,1.0
TOLIMA,18351,3,vop_1er_ref,16723,0.91
TOLIMA,18351,3,dpt_1er_ref,16765,0.91
TOLIMA,18351,3,vop_2do_ref,17835,0.97
TOLIMA,18351,3,dpt_5an_2do_ref,18026,0.98
TOLIMA,18351,3,srp_5anosref,17631,0.96
TOLIMA,18351,3,tdap_unica_dosis_en_cada_embarazo,14143,0.77
VALLE_DEL_CAUCA,52858,3,bcg_dosis_unica,46624,0.88
VALLE_DEL_CAUCA,52858,3,hb_d_unica,45985,0.87
VALLE_DEL_CAUCA,52858,3,antipolio_1ras_dosis,52054,0.98
VALLE_DEL_CAUCA,52858,3,vop_3_dosis,51981,0.98
VALLE_DEL_CAUCA,52858,3,penta_1ras_dosis,51790,0.98
VALLE_DEL_CAUCA,52858,3,penta_2das_dosis,52278,0.99
VALLE_DEL_CAUCA,52858,3,penta_3ras_dosis,52121,0.99
VALLE_DEL_CAUCA,52858,3,rotavirus_1ra_dosis,51609,0.98
VALLE_DEL_CAUCA,52858,3,rotavirus_2da_dosis,51990,0.98
VALLE_DEL_CAUCA,52858,3,flu_1ra_dosis,41491,0.78
VALLE_DEL_CAUCA,52858,3,flu_2da_dosis,32324,0.61
VALLE_DEL_CAUCA,52858,3,neumo_1ra_dosis,51938,0.98
VALLE_DEL_CAUCA,52858,3,neumo_2da_dosis,52468,0.99
VALLE_DEL_CAUCA,52858,3,srp_u_dosis,52751,1.0
VALLE_DEL_CAUCA,52858,3,varicela_u_dosis,53373,1.01
VALLE_DEL_CAUCA,52858,3,fa_u_dosis,51176,0.97
VALLE_DEL_CAUCA,52858,3,neumo_m12_ref,52531,0.99
VALLE_DEL_CAUCA,52858,3,vop_1er_ref,51449,0.97
VALLE_DEL_CAUCA,52858,3,dpt_1er_ref,51404,0.97
VALLE_DEL_CAUCA,52858,3,vop_2do_ref,53212,1.01
VALLE_DEL_CAUCA,52858,3,dpt_5an_2do_ref,54054,1.02
VALLE_DEL_CAUCA,52858,3,srp_5anosref,53352,1.01
VALLE_DEL_CAUCA,52858,3,tdap_unica_dosis_en_cada_embarazo,38512,0.73
BUENAVENTURA,5113,3,bcg_dosis_unica,4481,0.88
BUENAVENTURA,5113,3,hb_d_unica,4304,0.84
BUENAVENTURA,5113,3,antipolio_1ras_dosis,4575,0.89
BUENAVENTURA,5113,3,vop_3_dosis,3958,0.77
BUENAVENTURA,5113,3,penta_1ras_dosis,4586,0.9
BUENAVENTURA,5113,3,penta_2das_dosis,4287,0.84
BUENAVENTURA,5113,3,penta_3ras_dosis,3955,0.77
BUENAVENTURA,5113,3,rotavirus_1ra_dosis,4023,0.79
BUENAVENTURA,5113,3,rotavirus_2da_dosis,3873,0.76
BUENAVENTURA,5113,3,flu_1ra_dosis,4143,0.81
BUENAVENTURA,5113,3,flu_2da_dosis,2977,0.58
BUENAVENTURA,5113,3,neumo_1ra_dosis,4523,0.88
BUENAVENTURA,5113,3,neumo_2da_dosis,4151,0.81
BUENAVENTURA,5113,3,srp_u_dosis,4608,0.9
BUENAVENTURA,5113,3,varicela_u_dosis,4584,0.9
BUENAVENTURA,5113,3,fa_u_dosis,3083,0.6
BUENAVENTURA,5113,3,neumo_m12_ref,4393,0.86
BUENAVENTURA,5113,3,vop_1er_ref,3177,0.62
BUENAVENTURA,5113,3,dpt_1er_ref,3171,0.62
BUENAVENTURA,5113,3,vop_2do_ref,3914,0.77
BUENAVENTURA,5113,3,dpt_5an_2do_ref,3927,0.77
BUENAVENTURA,5113,3,srp_5anosref,3743,0.73
BUENAVENTURA,5113,3,tdap_unica_dosis_en_cada_embarazo,3754,0.73
VAUPES,861,3,bcg_dosis_unica,782,0.91
VAUPES,861,3,hb_d_unica,596,0.69
VAUPES,861,3,antipolio_1ras_dosis,778,0.9
VAUPES,861,3,vop_3_dosis,645,0.75
VAUPES,861,3,penta_1ras_dosis,779,0.9
VAUPES,861,3,penta_2das_dosis,714,0.83
VAUPES,861,3,penta_3ras_dosis,641,0.74
VAUPES,861,3,rotavirus_1ra_dosis,669,0.78
VAUPES,861,3,rotavirus_2da_dosis,636,0.74
VAUPES,861,3,flu_1ra_dosis,592,0.69
VAUPES,861,3,flu_2da_dosis,428,0.5
VAUPES,861,3,neumo_1ra_dosis,774,0.9
VAUPES,861,3,neumo_2da_dosis,712,0.83
VAUPES,861,3,srp_u_dosis,723,0.84
VAUPES,861,3,varicela_u_dosis,738,0.86
VAUPES,861,3,fa_u_dosis,757,0.88
VAUPES,861,3,neumo_m12_ref,676,0.79
VAUPES,861,3,vop_1er_ref,608,0.71
VAUPES,861,3,dpt_1er_ref,610,0.71
VAUPES,861,3,vop_2do_ref,720,0.84
VAUPES,861,3,dpt_5an_2do_ref,708,0.82
VAUPES,861,3,srp_5anosref,719,0.84
VAUPES,861,3,tdap_unica_dosis_en_cada_embarazo,503,0.58
VICHADA,1895,3,bcg_dosis_unica,1682,0.89
VICHADA,1895,3,hb_d_unica,1085,0.57
VICHADA,1895,3,antipolio_1ras_dosis,1874,0.99
VICHADA,1895,3,vop_3_dosis,1267,0.67
VICHADA,1895,3,penta_1ras_dosis,1865,0.98
VICHADA,1895,3,penta_2das_dosis,1588,0.84
VICHADA,1895,3,penta_3ras_dosis,1273,0.67
VICHADA,1895,3,rotavirus_1ra_dosis,1284,0.68
VICHADA,1895,3,rotavirus_2da_dosis,1185,0.63
VICHADA,1895,3,flu_1ra_dosis,1311,0.69
VICHADA,1895,3,flu_2da_dosis,791,0.42
VICHADA,1895,3,neumo_1ra_dosis,1923,1.01
VICHADA,1895,3,neumo_2da_dosis,1546,0.82
VICHADA,1895,3,srp_u_dosis,1817,0.96
VICHADA,1895,3,varicela_u_dosis,1736,0.92
VICHADA,1895,3,fa_u_dosis,1842,0.97
VICHADA,1895,3,neumo_m12_ref,1434,0.76
VICHADA,1895,3,vop_1er_ref,956,0.5
VICHADA,1895,3,dpt_1er_ref,945,0.5
VICHADA,1895,3,vop_2do_ref,1307,0.69
VICHADA,1895,3,dpt_5an_2do_ref,1312,0.69
VICHADA,1895,3,srp_5anosref,1280,0.68
VICHADA,1895,3,tdap_unica_dosis_en_cada_embarazo,1162,0.61
AMAZONAS,1668,4,bcg_dosis_unica,1353,0.81
AMAZONAS,1668,4,hb_d_unica,1205,0.72
AMAZONAS,1668,4,antipolio_1ras_dosis,1429,0.86
AMAZONAS,1668,4,vop_3_dosis,1468,0.88
AMAZONAS,1668,4,penta_1ras_dosis,1424,0.85
AMAZONAS,1668,4,penta_2das_dosis,1472,0.88
AMAZONAS,1668,4,penta_3ras_dosis,1467,0.88
AMAZONAS,1668,4,rotavirus_1ra_dosis,1318,0.79
AMAZONAS,1668,4,rotavirus_2da_dosis,1363,0.82
AMAZONAS,1668,4,flu_1ra_dosis,1234,0.74
AMAZONAS,1668,4,flu_2da_dosis,951,0.57
AMAZONAS,1668,4,neumo_1ra_dosis,1426,0.85
AMAZONAS,1668,4,neumo_2da_dosis,1477,0.89
AMAZONAS,1668,4,srp_u_dosis,1545,0.93
AMAZONAS,1668,4,varicela_u_dosis,1494,0.9
AMAZONAS,1668,4,fa_u_dosis,1567,0.94
AMAZONAS,1668,4,neumo_m12_ref,1563,0.94
AMAZONAS,1668,4,vop_1er_ref,1308,0.78
AMAZONAS,1668,4,dpt_1er_ref,1300,0.78
AMAZONAS,1668,4,vop_2do_ref,1583,0.95
AMAZONAS,1668,4,dpt_5an_2do_ref,1582,0.95
AMAZONAS,1668,4,srp_5anosref,1583,0.95
AMAZONAS,1668,4,tdap_unica_dosis_en_cada_embarazo,979,0.59
ANTIOQUIA,77622,4,bcg_dosis_unica,69840,0.9
ANTIOQUIA,77622,4,hb_d_unica,69229,0.89
ANTIOQUIA,77622,4,antipolio_1ras_dosis,72306,0.93
ANTIOQUIA,77622,4,vop_3_dosis,70732,0.91
ANTIOQUIA,77622,4,penta_1ras_dosis,72362,0.93
ANTIOQUIA,77622,4,penta_2das_dosis,72006,0.93
ANTIOQUIA,77622,4,penta_3ras_dosis,70752,0.91
ANTIOQUIA,77622,4,rotavirus_1ra_dosis,70558,0.91
ANTIOQUIA,77622,4,rotavirus_2da_dosis,70612,0.91
ANTIOQUIA,77622,4,flu_1ra_dosis,53755,0.69
ANTIOQUIA,77622,4,flu_2da_dosis,43606,0.56
ANTIOQUIA,77622,4,neumo_1ra_dosis,72634,0.94
ANTIOQUIA,77622,4,neumo_2da_dosis,71754,0.92
ANTIOQUIA,77622,4,srp_u_dosis,73842,0.95
ANTIOQUIA,77622,4,varicela_u_dosis,66259,0.85
ANTIOQUIA,77622,4,fa_u_dosis,74272,0.96
ANTIOQUIA,77622,4,neumo_m12_ref,69153,0.89
ANTIOQUIA,77622,4,vop_1er_ref,69344,0.89
ANTIOQUIA,77622,4,dpt_1er_ref,69292,0.89
ANTIOQUIA,77622,4,vop_2do_ref,74256,0.96
ANTIOQUIA,77622,4,dpt_5an_2do_ref,74083,0.95
ANTIOQUIA,77622,4,srp_5anosref,74676,0.96
ANTIOQUIA,77622,4,tdap_unica_dosis_en_cada_embarazo,60498,0.78
ARAUCA,4492,4,bcg_dosis_unica,4873,1.08
ARAUCA,4492,4,hb_d_unica,4805,1.07
ARAUCA,4492,4,antipolio_1ras_dosis,5210,1.16
ARAUCA,4492,4,vop_3_dosis,4936,1.1
ARAUCA,4492,4,penta_1ras_dosis,5213,1.16
ARAUCA,4492,4,penta_2das_dosis,5028,1.12
ARAUCA,4492,4,penta_3ras_dosis,4936,1.1
ARAUCA,4492,4,rotavirus_1ra_dosis,5030,1.12
ARAUCA,4492,4,rotavirus_2da_dosis,4879,1.09
ARAUCA,4492,4,flu_1ra_dosis,3351,0.75
ARAUCA,4492,4,flu_2da_dosis,2659,0.59
ARAUCA,4492,4,neumo_1ra_dosis,5254,1.17
ARAUCA,4492,4,neumo_2da_dosis,5052,1.12
ARAUCA,4492,4,srp_u_dosis,4884,1.09
ARAUCA,4492,4,varicela_u_dosis,4867,1.08
ARAUCA,4492,4,fa_u_dosis,4901,1.09
ARAUCA,4492,4,neumo_m12_ref,4972,1.11
ARAUCA,4492,4,vop_1er_ref,4493,1.0
ARAUCA,4492,4,dpt_1er_ref,4490,1.0
ARAUCA,4492,4,vop_2do_ref,4325,0.96
ARAUCA,4492,4,dpt_5an_2do_ref,4325,0.96
ARAUCA,4492,4,srp_5anosref,4354,0.97
ARAUCA,4492,4,tdap_unica_dosis_en_cada_embarazo,3819,0.85
ATLANTICO,20382,4,bcg_dosis_unica,21160,1.04
ATLANTICO,20382,4,hb_d_unica,20788,1.02
ATLANTICO,20382,4,antipolio_1ras_dosis,19253,0.94
ATLANTICO,20382,4,vop_3_dosis,20131,0.99
ATLANTICO,20382,4,penta_1ras_dosis,19264,0.95
ATLANTICO,20382,4,penta_2das_dosis,19815,0.97
ATLANTICO,20382,4,penta_3ras_dosis,20021,0.98
ATLANTICO,20382,4,rotavirus_1ra_dosis,19248,0.94
ATLANTICO,20382,4,rotavirus_2da_dosis,19968,0.98
ATLANTICO,20382,4,flu_1ra_dosis,15529,0.76
ATLANTICO,20382,4,flu_2da_dosis,10817,0.53
ATLANTICO,20382,4,neumo_1ra_dosis,19543,0.96
ATLANTICO,20382,4,neumo_2da_dosis,20307,1.0
ATLANTICO,20382,4,srp_u_dosis,20556,1.01
ATLANTICO,20382,4,varicela_u_dosis,20310,1.0
ATLANTICO,20382,4,fa_u_dosis,20456,1.0
ATLANTICO,20382,4,neumo_m12_ref,20539,1.01
ATLANTICO,20382,4,vop_1er_ref,21173,1.04
ATLANTICO,20382,4,dpt_1er_ref,20328,1.0
ATLANTICO,20382,4,vop_2do_ref,20355,1.0
ATLANTICO,20382,4,dpt_5an_2do_ref,20395,1.0
ATLANTICO,20382,4,srp_5anosref,20313,1.0
ATLANTICO,20382,4,tdap_unica_dosis_en_cada_embarazo,14948,0.73
BARRANQUILLA,21846,4,bcg_dosis_unica,20833,0.95
BARRANQUILLA,21846,4,hb_d_unica,20890,0.96
BARRANQUILLA,21846,4,antipolio_1ras_dosis,20831,0.95
BARRANQUILLA,21846,4,vop_3_dosis,19675,0.9
BARRANQUILLA,21846,4,penta_1ras_dosis,20814,0.95
BARRANQUILLA,21846,4,penta_2das_dosis,20116,0.92
BARRANQUILLA,21846,4,penta_3ras_dosis,19725,0.9
BARRANQUILLA,21846,4,rotavirus_1ra_dosis,20666,0.95
BARRANQUILLA,21846,4,rotavirus_2da_dosis,20048,0.92
BARRANQUILLA,21846,4,flu_1ra_dosis,18475,0.85
BARRANQUILLA,21846,4,flu_2da_dosis,12925,0.59
BARRANQUILLA,21846,4,neumo_1ra_dosis,21607,0.99
BARRANQUILLA,21846,4,neumo_2da_dosis,20382,0.93
BARRANQUILLA,21846,4,srp_u_dosis,21326,0.98
BARRANQUILLA,21846,4,varicela_u_dosis,21175,0.97
BARRANQUILLA,21846,4,fa_u_dosis,21380,0.98
BARRANQUILLA,21846,4,neumo_m12_ref,20765,0.95
BARRANQUILLA,21846,4,vop_1er_ref,20887,0.96
BARRANQUILLA,21846,4,dpt_1er_ref,20977,0.96
BARRANQUILLA,21846,4,vop_2do_ref,21130,0.97
BARRANQUILLA,21846,4,dpt_5an_2do_ref,21086,0.97
BARRANQUILLA,21846,4,srp_5anosref,21282,0.97
BARRANQUILLA,21846,4,tdap_unica_dosis_en_cada_embarazo,16481,0.75
BOGOTA D.C.,99134,4,bcg_dosis_unica,99950,1.01
BOGOTA D.C.,99134,4,hb_d_unica,100156,1.01
BOGOTA D.C.,99134,4,antipolio_1ras_dosis,87446,0.88
BOGOTA D.C.,99134,4,vop_3_dosis,88353,0.89
BOGOTA D.C.,99134,4,penta_1ras_dosis,87488,0.88
BOGOTA D.C.,99134,4,penta_2das_dosis,88027,0.89
BOGOTA D.C.,99134,4,penta_3ras_dosis,88353,0.89
BOGOTA D.C.,99134,4,rotavirus_1ra_dosis,85773,0.87
BOGOTA D.C.,99134,4,rotavirus_2da_dosis,84685,0.85
BOGOTA D.C.,99134,4,flu_1ra_dosis,81259,0.82
BOGOTA D.C.,99134,4,flu_2da_dosis,57566,0.58
BOGOTA D.C.,99134,4,neumo_1ra_dosis,90283,0.91
BOGOTA D.C.,99134,4,neumo_2da_dosis,89444,0.9
BOGOTA D.C.,99134,4,srp_u_dosis,91767,0.93
BOGOTA D.C.,99134,4,varicela_u_dosis,93122,0.94
BOGOTA D.C.,99134,4,fa_u_dosis,93252,0.94
BOGOTA D.C.,99134,4,neumo_m12_ref,80888,0.82
BOGOTA D.C.,99134,4,vop_1er_ref,82008,0.83
BOGOTA D.C.,99134,4,dpt_1er_ref,82072,0.83
BOGOTA D.C.,99134,4,vop_2do_ref,97486,0.98
BOGOTA D.C.,99134,4,dpt_5an_2do_ref,98099,0.99
BOGOTA D.C.,99134,4,srp_5anosref,98596,0.99
BOGOTA D.C.,99134,4,tdap_unica_dosis_en_cada_embarazo,78533,0.79
BOLIVAR,21034,4,bcg_dosis_unica,9307,0.44
BOLIVAR,21034,4,hb_d_unica,9082,0.43
BOLIVAR,21034,4,antipolio_1ras_dosis,18127,0.86
BOLIVAR,21034,4,vop_3_dosis,17497,0.83
BOLIVAR,21034,4,penta_1ras_dosis,18196,0.87
BOLIVAR,21034,4,penta_2das_dosis,17945,0.85
BOLIVAR,21034,4,penta_3ras_dosis,17450,0.83
BOLIVAR,21034,4,rotavirus_1ra_dosis,17458,0.83
BOLIVAR,21034,4,rotavirus_2da_dosis,17303,0.82
BOLIVAR,21034,4,flu_1ra_dosis,16222,0.77
BOLIVAR,21034,4,flu_2da_dosis,12375,0.59
BOLIVAR,21034,4,neumo_1ra_dosis,18209,0.87
BOLIVAR,21034,4,neumo_2da_dosis,18038,0.86
BOLIVAR,21034,4,srp_u_dosis,18676,0.89
BOLIVAR,21034,4,varicela_u_dosis,18476,0.88
BOLIVAR,21034,4,fa_u_dosis,18801,0.89
BOLIVAR,21034,4,neumo_m12_ref,17627,0.84
BOLIVAR,21034,4,vop_1er_ref,18284,0.87
BOLIVAR,21034,4,dpt_1er_ref,18296,0.87
BOLIVAR,21034,4,vop_2do_ref,17539,0.83
BOLIVAR,21034,4,dpt_5an_2do_ref,17456,0.83
BOLIVAR,21034,4,srp_5anosref,17299,0.82
BOLIVAR,21034,4,tdap_unica_dosis_en_cada_embarazo,14096,0.67
CARTAGENA,18631,4,bcg_dosis_unica,18639,1.0
CARTAGENA,18631,4,hb_d_unica,18690,1.0
CARTAGENA,18631,4,antipolio_1ras_dosis,17942,0.96
